time,wavenumber,data
1737190201.9462,12805.428649087587,"[[25413, -1, -1], [25414, -1, -1]]"
1737190201.9623,12805.428649087587,[]
1737190201.9623,12805.428649087587,"[[25415, -1, -1], [25416, -1, -1]]"
1737190201.9779,12805.428649087587,[]
1737190201.9779,12805.428649087587,"[[25417, -1, -1]]"
1737190201.9938,12805.428649087587,[]
1737190201.9938,12805.428649087587,"[[25418, -1, -1], [25419, -1, -1]]"
1737190202.009,12805.428649087587,[]
1737190202.009,12805.428649087587,"[[25420, -1, -1]]"
1737190202.0244,12805.428649087587,[]
1737190202.0244,12805.428649087587,"[[25421, -1, -1], [25422, -1, -1]]"
1737190202.0396,12805.428649087587,[]
1737190202.0396,12805.428649087587,"[[25423, -1, -1]]"
1737190202.055,12805.428649087587,[]
1737190202.055,12805.428649087587,"[[25424, -1, -1], [25425, 1, 17956], [25425, 4, 17987], [25425, 1, 18020], [25425, 4, 18052], [25425, -1, -1]]"
1737190202.0706,12805.428649087587,[]
1737190202.0706,12805.428649087587,"[[25426, -1, -1], [25427, -1, -1]]"
1737190202.0868,12805.428649087587,[]
1737190202.0868,12805.428649087587,"[[25428, -1, -1]]"
1737190202.1023,12805.428649087587,[]
1737190202.1023,12805.428649087587,"[[25429, -1, -1], [25430, -1, -1]]"
1737190202.1181,12805.428649087587,[]
1737190202.1181,12805.428649087587,"[[25431, -1, -1]]"
1737190202.1334,12805.428649087587,[]
1737190202.1334,12805.428649087587,"[[25432, -1, -1], [25433, -1, -1]]"
1737190202.1486,12805.428649087587,[]
1737190202.1486,12805.428649087587,"[[25434, -1, -1]]"
1737190202.164,12805.428649087587,[]
1737190202.164,12805.428649087587,"[[25435, -1, -1], [25436, -1, -1]]"
1737190202.1799,12805.428649087587,[]
1737190202.1799,12805.428649087587,"[[25437, -1, -1]]"
1737190202.1954,12805.428649087587,[]
1737190202.1954,12805.428649087587,"[[25438, -1, -1], [25439, -1, -1]]"
1737190202.2105,12805.428649087587,[]
1737190202.2105,12805.428649087587,"[[25440, -1, -1]]"
1737190202.2105,12805.428649087587,"[[25441, -1, -1]]"
1737190202.2257,12805.428649087587,[]
1737190202.2257,12805.428649087587,"[[25442, -1, -1]]"
1737190202.2415,12805.428649087587,[]
1737190202.2415,12805.428649087587,"[[25443, -1, -1], [25444, -1, -1]]"
1737190202.2575,12805.428649087587,[]
1737190202.2575,12805.428649087587,"[[25445, -1, -1]]"
1737190202.2723,12805.428649087587,[]
1737190202.2723,12805.428649087587,"[[25446, -1, -1], [25447, -1, -1]]"
1737190202.2875,12805.428649087587,[]
1737190202.2875,12805.428649087587,"[[25448, -1, -1]]"
1737190202.3031,12805.428649087587,[]
1737190202.3031,12805.428649087587,"[[25449, 1, 22171], [25449, 4, 22203], [25449, 1, 22236], [25449, 4, 22268], [25449, -1, -1], [25450, 1, 18858], [25450, 4, 18890], [25450, -1, -1]]"
1737190202.3179,12805.428649087587,[]
1737190202.3179,12805.428649087587,"[[25451, -1, -1]]"
1737190202.333,12805.428649087587,[]
1737190202.333,12805.428649087587,"[[25452, -1, -1], [25453, -1, -1]]"
1737190202.349,12805.428649087587,[]
1737190202.349,12805.428649087587,"[[25454, -1, -1]]"
1737190202.3645,12805.428649087587,[]
1737190202.3645,12805.428649087587,"[[25455, -1, -1], [25456, -1, -1]]"
1737190202.3848,12805.428649087587,[]
1737190202.3848,12805.428649087587,"[[25457, -1, -1], [25458, -1, -1]]"
1737190202.395,12805.428649087587,[]
1737190202.395,12805.428649087587,"[[25459, -1, -1]]"
1737190202.4052,12805.428433663184,[]
1737190202.4052,12805.428433663184,"[[25460, -1, -1]]"
1737190202.4154,12805.428433663184,[]
1737190202.4154,12805.428433663184,"[[25461, -1, -1]]"
1737190202.4256,12805.428433663184,[]
1737190202.4256,12805.428433663184,"[[25462, -1, -1]]"
1737190202.4359,12805.428433663184,[]
1737190202.4359,12805.428433663184,"[[25463, -1, -1]]"
1737190202.446,12805.428433663184,[]
1737190202.446,12805.428433663184,"[[25464, -1, -1]]"
1737190202.4564,12805.428433663184,[]
1737190202.4564,12805.428433663184,"[[25465, -1, -1]]"
1737190202.4659,12805.428433663184,[]
1737190202.4659,12805.428433663184,"[[25466, 1, 18192], [25466, 4, 18224], [25466, 1, 18257], [25466, 4, 18289], [25466, -1, -1]]"
1737190202.476,12805.428433663184,[]
1737190202.476,12805.428433663184,"[[25467, -1, -1]]"
1737190202.486,12805.428433663184,[]
1737190202.486,12805.428433663184,"[[25468, -1, -1]]"
1737190202.4961,12805.428433663184,[]
1737190202.4961,12805.428433663184,"[[25469, -1, -1]]"
1737190202.5064,12805.428433663184,[]
1737190202.5064,12805.428433663184,"[[25470, 1, 21737], [25470, 4, 21769], [25470, 1, 21780], [25470, 4, 21811], [25470, -1, -1]]"
1737190202.5168,12805.428433663184,[]
1737190202.5168,12805.428433663184,"[[25471, -1, -1]]"
1737190202.5272,12805.428433663184,[]
1737190202.5272,12805.428433663184,"[[25472, -1, -1]]"
1737190202.5377,12805.428433663184,[]
1737190202.5377,12805.428433663184,"[[25473, -1, -1]]"
1737190202.5477,12805.428433663184,[]
1737190202.5477,12805.428433663184,"[[25474, -1, -1]]"
1737190202.5581,12805.428433663184,[]
1737190202.5581,12805.428433663184,"[[25475, 1, 22176], [25475, 4, 22207], [25475, -1, -1]]"
1737190202.5682,12805.428433663184,[]
1737190202.5682,12805.428433663184,"[[25476, -1, -1]]"
1737190202.5784,12805.428433663184,[]
1737190202.5784,12805.428433663184,"[[25477, -1, -1]]"
1737190202.5886,12805.428433663184,[]
1737190202.5886,12805.428433663184,"[[25478, -1, -1]]"
1737190202.5987,12805.428433663184,[]
1737190202.5987,12805.428433663184,"[[25479, -1, -1]]"
1737190202.6085,12805.428433663184,[]
1737190202.6085,12805.428433663184,"[[25480, -1, -1]]"
1737190202.6187,12805.428433663184,[]
1737190202.6187,12805.428433663184,"[[25481, -1, -1]]"
1737190202.6287,12805.428433663184,[]
1737190202.6287,12805.428433663184,"[[25482, -1, -1]]"
1737190202.6387,12805.428433663184,[]
1737190202.6387,12805.428433663184,"[[25483, -1, -1]]"
1737190202.649,12805.428433663184,[]
1737190202.649,12805.428433663184,"[[25484, -1, -1]]"
1737190202.6591,12805.428433663184,[]
1737190202.6591,12805.428433663184,"[[25485, -1, -1]]"
1737190202.6695,12805.428433663184,[]
1737190202.6695,12805.428433663184,"[[25486, -1, -1]]"
1737190202.6796,12805.428433663184,[]
1737190202.6796,12805.428433663184,"[[25487, -1, -1]]"
1737190202.69,12805.428433663184,[]
1737190202.69,12805.428433663184,"[[25488, -1, -1]]"
1737190202.7004,12805.428433663184,[]
1737190202.7004,12805.428433663184,"[[25489, -1, -1]]"
1737190202.7104,12805.428433663184,[]
1737190202.7104,12805.428433663184,"[[25490, -1, -1]]"
1737190202.7104,12805.428433663184,"[[25491, -1, -1]]"
1737190202.7205,12805.428433663184,[]
1737190202.7306,12805.428433663184,[]
1737190202.7306,12805.428433663184,"[[25492, -1, -1], [25493, -1, -1]]"
1737190202.7407,12805.428433663184,[]
1737190202.7407,12805.428433663184,"[[25494, -1, -1]]"
1737190202.7509,12805.428433663184,[]
1737190202.7509,12805.428433663184,"[[25495, -1, -1]]"
1737190202.7612,12805.428433663184,[]
1737190202.7612,12805.428433663184,"[[25496, -1, -1]]"
1737190202.7717,12805.428433663184,[]
1737190202.7717,12805.428433663184,"[[25497, -1, -1]]"
1737190202.7818,12805.428433663184,[]
1737190202.7818,12805.428433663184,"[[25498, -1, -1]]"
1737190202.7919,12805.428433663184,[]
1737190202.7919,12805.428433663184,"[[25499, -1, -1]]"
1737190202.802,12805.428433663184,[]
1737190202.802,12805.428433663184,"[[25500, -1, -1]]"
1737190202.812,12805.428433663184,[]
1737190202.812,12805.428433663184,"[[25501, -1, -1]]"
1737190202.8223,12805.428433663184,[]
1737190202.8223,12805.428433663184,"[[25502, -1, -1]]"
1737190202.8326,12805.428433663184,[]
1737190202.8326,12805.428433663184,"[[25503, -1, -1]]"
1737190202.843,12805.428433663184,[]
1737190202.843,12805.428433663184,"[[25504, -1, -1]]"
1737190202.8533,12805.428433663184,[]
1737190202.8533,12805.428433663184,"[[25505, -1, -1]]"
1737190202.8637,12805.428433663184,[]
1737190202.8637,12805.428433663184,"[[25506, -1, -1]]"
1737190202.8738,12805.428433663184,[]
1737190202.8738,12805.428433663184,"[[25507, -1, -1]]"
1737190202.8841,12805.428433663184,[]
1737190202.8841,12805.428433663184,"[[25508, -1, -1]]"
1737190202.8942,12805.42825505871,[]
1737190202.8942,12805.42825505871,"[[25509, -1, -1]]"
1737190202.9046,12805.42825505871,[]
1737190202.9046,12805.42825505871,"[[25510, 1, 20589], [25510, 4, 20621], [25510, 1, 20654], [25510, 4, 20686], [25510, -1, -1]]"
1737190202.9148,12805.42825505871,[]
1737190202.9148,12805.42825505871,"[[25511, -1, -1]]"
1737190202.9252,12805.42825505871,[]
1737190202.9252,12805.42825505871,"[[25512, -1, -1]]"
1737190202.9353,12805.42825505871,[]
1737190202.9353,12805.42825505871,"[[25513, -1, -1]]"
1737190202.9457,12805.42825505871,[]
1737190202.9457,12805.42825505871,"[[25514, -1, -1]]"
1737190202.9557,12805.42825505871,[]
1737190202.9557,12805.42825505871,"[[25515, -1, -1]]"
1737190202.9662,12805.42825505871,[]
1737190202.9662,12805.42825505871,"[[25516, -1, -1]]"
1737190202.9764,12805.42825505871,[]
1737190202.9764,12805.42825505871,"[[25517, -1, -1]]"
1737190202.9864,12805.42825505871,[]
1737190202.9864,12805.42825505871,"[[25518, -1, -1]]"
1737190202.9968,12805.42825505871,[]
1737190202.9968,12805.42825505871,"[[25519, -1, -1]]"
1737190203.0069,12805.42825505871,[]
1737190203.0069,12805.42825505871,"[[25520, -1, -1]]"
1737190203.017,12805.42825505871,[]
1737190203.017,12805.42825505871,"[[25521, -1, -1]]"
1737190203.0274,12805.42825505871,[]
1737190203.0274,12805.42825505871,"[[25522, -1, -1]]"
1737190203.0375,12805.42825505871,[]
1737190203.0375,12805.42825505871,"[[25523, -1, -1]]"
1737190203.0473,12805.42825505871,[]
1737190203.0473,12805.42825505871,"[[25524, -1, -1]]"
1737190203.0578,12805.42825505871,[]
1737190203.0578,12805.42825505871,"[[25525, -1, -1]]"
1737190203.0679,12805.42825505871,[]
1737190203.0679,12805.42825505871,"[[25526, -1, -1]]"
1737190203.0779,12805.42825505871,[]
1737190203.0779,12805.42825505871,"[[25527, -1, -1]]"
1737190203.088,12805.42825505871,[]
1737190203.088,12805.42825505871,"[[25528, -1, -1]]"
1737190203.0981,12805.42825505871,[]
1737190203.0981,12805.42825505871,"[[25529, -1, -1]]"
1737190203.1085,12805.42825505871,[]
1737190203.1085,12805.42825505871,"[[25530, -1, -1]]"
1737190203.1189,12805.42825505871,[]
1737190203.1189,12805.42825505871,"[[25531, -1, -1]]"
1737190203.1291,12805.42825505871,[]
1737190203.1291,12805.42825505871,"[[25532, -1, -1]]"
1737190203.1396,12805.42825505871,[]
1737190203.1396,12805.42825505871,"[[25533, -1, -1]]"
1737190203.1497,12805.42825505871,[]
1737190203.1497,12805.42825505871,"[[25534, -1, -1]]"
1737190203.1598,12805.42825505871,[]
1737190203.1598,12805.42825505871,"[[25535, -1, -1]]"
1737190203.1703,12805.42825505871,[]
1737190203.1703,12805.42825505871,"[[25536, -1, -1]]"
1737190203.1807,12805.42825505871,[]
1737190203.1807,12805.42825505871,"[[25537, -1, -1], [25538, -1, -1]]"
1737190203.1909,12805.42825505871,[]
1737190203.1909,12805.42825505871,"[[25539, -1, -1]]"
1737190203.201,12805.42825505871,[]
1737190203.201,12805.42825505871,"[[25540, -1, -1]]"
1737190203.2111,12805.42825505871,[]
1737190203.2111,12805.42825505871,"[[25541, -1, -1]]"
1737190203.2211,12805.42825505871,[]
1737190203.2211,12805.42825505871,"[[25542, -1, -1]]"
1737190203.2311,12805.42825505871,[]
1737190203.2311,12805.42825505871,"[[25543, -1, -1]]"
1737190203.2414,12805.42825505871,[]
1737190203.2414,12805.42825505871,"[[25544, -1, -1]]"
1737190203.2517,12805.42825505871,[]
1737190203.2517,12805.42825505871,"[[25545, -1, -1]]"
1737190203.268,12805.42825505871,[]
1737190203.268,12805.42825505871,"[[25546, -1, -1]]"
1737190203.2832,12805.42825505871,[]
1737190203.2832,12805.42825505871,"[[25547, -1, -1], [25548, -1, -1]]"
1737190203.2984,12805.42825505871,[]
1737190203.2984,12805.42825505871,"[[25549, -1, -1]]"
1737190203.3139,12805.42825505871,[]
1737190203.3139,12805.42825505871,"[[25550, -1, -1], [25551, -1, -1]]"
1737190203.3299,12805.42825505871,[]
1737190203.3578,12805.42825505871,"[[25552, -1, -1], [25553, -1, -1], [25554, -1, -1], [25555, -1, -1]]"
1737190203.36,12805.42825505871,[]
1737190203.3751,12805.428066238832,[]
1737190203.3751,12805.428066238832,"[[25556, -1, -1], [25557, -1, -1]]"
1737190203.3904,12805.428066238832,[]
1737190203.3904,12805.428066238832,"[[25558, -1, -1]]"
1737190203.3904,12805.428066238832,"[[25559, -1, -1]]"
1737190203.4059,12805.428066238832,[]
1737190203.4059,12805.428066238832,"[[25560, -1, -1]]"
1737190203.4217,12805.428066238832,[]
1737190203.4217,12805.428066238832,"[[25561, -1, -1], [25562, 1, 19843], [25562, 4, 19875], [25562, 1, 21742], [25562, 4, 21773], [25562, 1, 21806], [25562, 4, 21838], [25562, -1, -1]]"
1737190203.4369,12805.428066238832,[]
1737190203.4369,12805.428066238832,"[[25563, -1, -1]]"
1737190203.452,12805.428066238832,[]
1737190203.452,12805.428066238832,"[[25564, 1, 19756], [25564, 4, 19788], [25564, 1, 19797], [25564, 4, 19829], [25564, -1, -1], [25565, -1, -1]]"
1737190203.4681,12805.428066238832,[]
1737190203.4681,12805.428066238832,"[[25566, 1, 21073], [25566, 4, 21105], [25566, -1, -1]]"
1737190203.4839,12805.428066238832,[]
1737190203.4839,12805.428066238832,"[[25567, -1, -1], [25568, -1, -1]]"
1737190203.4991,12805.428066238832,[]
1737190203.4991,12805.428066238832,"[[25569, 1, 18919], [25569, 4, 18950], [25569, 1, 18984], [25569, 4, 19015], [25569, -1, -1]]"
1737190203.5151,12805.428066238832,[]
1737190203.5151,12805.428066238832,"[[25570, -1, -1], [25571, -1, -1]]"
1737190203.5302,12805.428066238832,[]
1737190203.5302,12805.428066238832,"[[25572, -1, -1]]"
1737190203.5461,12805.428066238832,[]
1737190203.5461,12805.428066238832,"[[25573, -1, -1], [25574, -1, -1]]"
1737190203.5621,12805.428066238832,[]
1737190203.5621,12805.428066238832,"[[25575, -1, -1], [25576, -1, -1]]"
1737190203.5772,12805.428066238832,[]
1737190203.5772,12805.428066238832,"[[25577, -1, -1]]"
1737190203.5924,12805.428066238832,[]
1737190203.5924,12805.428066238832,"[[25578, -1, -1], [25579, -1, -1]]"
1737190203.6077,12805.428066238832,[]
1737190203.6077,12805.428066238832,"[[25580, -1, -1]]"
1737190203.6238,12805.428066238832,[]
1737190203.6238,12805.428066238832,"[[25581, -1, -1], [25582, -1, -1]]"
1737190203.6391,12805.428066238832,[]
1737190203.6391,12805.428066238832,"[[25583, -1, -1]]"
1737190203.6547,12805.428066238832,[]
1737190203.6547,12805.428066238832,"[[25584, -1, -1], [25585, -1, -1]]"
1737190203.6709,12805.428066238832,[]
1737190203.6709,12805.428066238832,"[[25586, 1, 19129], [25586, 4, 19160], [25586, 1, 19194], [25586, 4, 19225], [25586, -1, -1], [25587, -1, -1]]"
1737190203.6869,12805.428066238832,[]
1737190203.6869,12805.428066238832,"[[25588, -1, -1]]"
1737190203.7022,12805.428066238832,[]
1737190203.7022,12805.428066238832,"[[25589, -1, -1], [25590, -1, -1]]"
1737190203.717,12805.428066238832,[]
1737190203.717,12805.428066238832,"[[25591, -1, -1]]"
1737190203.7317,12805.428066238832,[]
1737190203.7317,12805.428066238832,"[[25592, -1, -1], [25593, -1, -1]]"
1737190203.747,12805.428066238832,[]
1737190203.747,12805.428066238832,"[[25594, -1, -1]]"
1737190203.7622,12805.428066238832,[]
1737190203.7622,12805.428066238832,"[[25595, -1, -1], [25596, -1, -1]]"
1737190203.7774,12805.428066238832,[]
1737190203.7774,12805.428066238832,"[[25597, -1, -1]]"
1737190203.7928,12805.428066238832,[]
1737190203.7928,12805.428066238832,"[[25598, -1, -1], [25599, -1, -1]]"
1737190203.8081,12805.428066238832,[]
1737190203.8081,12805.428066238832,"[[25600, -1, -1]]"
1737190203.8232,12805.428066238832,[]
1737190203.8232,12805.428066238832,"[[25601, -1, -1], [25602, -1, -1]]"
1737190203.839,12805.428066238832,[]
1737190203.839,12805.428066238832,"[[25603, -1, -1]]"
1737190203.8547,12805.428066238832,[]
1737190203.8547,12805.428066238832,"[[25604, -1, -1], [25605, -1, -1]]"
1737190203.8705,12805.427888260449,[]
1737190203.8705,12805.427888260449,"[[25606, -1, -1]]"
1737190203.8705,12805.427888260449,"[[25607, -1, -1]]"
1737190203.8858,12805.427888260449,[]
1737190203.8858,12805.427888260449,"[[25608, -1, -1]]"
1737190203.9008,12805.427888260449,[]
1737190203.9008,12805.427888260449,"[[25609, -1, -1], [25610, -1, -1]]"
1737190203.916,12805.427888260449,[]
1737190203.916,12805.427888260449,"[[25611, -1, -1]]"
1737190203.9317,12805.427888260449,[]
1737190203.9317,12805.427888260449,"[[25612, -1, -1], [25613, -1, -1]]"
1737190203.9469,12805.427888260449,[]
1737190203.9469,12805.427888260449,"[[25614, -1, -1]]"
1737190203.9613,12805.427888260449,[]
1737190203.9613,12805.427888260449,"[[25615, -1, -1], [25616, -1, -1]]"
1737190203.9731,12805.427888260449,[]
1737190203.9731,12805.427888260449,"[[25617, -1, -1]]"
1737190203.9833,12805.427888260449,[]
1737190203.9833,12805.427888260449,"[[25618, -1, -1]]"
1737190203.9938,12805.427888260449,[]
1737190203.9938,12805.427888260449,"[[25619, -1, -1]]"
1737190204.0039,12805.427888260449,[]
1737190204.0039,12805.427888260449,"[[25620, -1, -1]]"
1737190204.014,12805.427888260449,[]
1737190204.014,12805.427888260449,"[[25621, -1, -1]]"
1737190204.0241,12805.427888260449,[]
1737190204.0241,12805.427888260449,"[[25622, -1, -1]]"
1737190204.0344,12805.427888260449,[]
1737190204.0344,12805.427888260449,"[[25623, -1, -1]]"
1737190204.0446,12805.427888260449,[]
1737190204.0446,12805.427888260449,"[[25624, -1, -1]]"
1737190204.055,12805.427888260449,[]
1737190204.055,12805.427888260449,"[[25625, -1, -1]]"
1737190204.0651,12805.427888260449,[]
1737190204.0651,12805.427888260449,"[[25626, -1, -1]]"
1737190204.0754,12805.427888260449,[]
1737190204.0754,12805.427888260449,"[[25627, -1, -1]]"
1737190204.0857,12805.427888260449,[]
1737190204.0857,12805.427888260449,"[[25628, -1, -1]]"
1737190204.0958,12805.427888260449,[]
1737190204.0968,12805.427888260449,"[[25629, -1, -1]]"
1737190204.106,12805.427888260449,[]
1737190204.106,12805.427888260449,"[[25630, -1, -1]]"
1737190204.1161,12805.427888260449,[]
1737190204.1161,12805.427888260449,"[[25631, -1, -1]]"
1737190204.1261,12805.427888260449,[]
1737190204.1261,12805.427888260449,"[[25632, -1, -1]]"
1737190204.1363,12805.427888260449,[]
1737190204.1363,12805.427888260449,"[[25633, -1, -1]]"
1737190204.1463,12805.427888260449,[]
1737190204.1463,12805.427888260449,"[[25634, -1, -1]]"
1737190204.1568,12805.427888260449,[]
1737190204.1568,12805.427888260449,"[[25635, -1, -1]]"
1737190204.1669,12805.427888260449,[]
1737190204.1669,12805.427888260449,"[[25636, -1, -1]]"
1737190204.1771,12805.427888260449,[]
1737190204.1771,12805.427888260449,"[[25637, -1, -1]]"
1737190204.1875,12805.427888260449,[]
1737190204.1875,12805.427888260449,"[[25638, -1, -1]]"
1737190204.1978,12805.427888260449,[]
1737190204.1978,12805.427888260449,"[[25639, -1, -1]]"
1737190204.208,12805.427888260449,[]
1737190204.208,12805.427888260449,"[[25640, -1, -1]]"
1737190204.2181,12805.427888260449,[]
1737190204.2181,12805.427888260449,"[[25641, -1, -1]]"
1737190204.2286,12805.427888260449,[]
1737190204.2286,12805.427888260449,"[[25642, -1, -1]]"
1737190204.2388,12805.427888260449,[]
1737190204.2388,12805.427888260449,"[[25643, -1, -1]]"
1737190204.2489,12805.427888260449,[]
1737190204.2489,12805.427888260449,"[[25644, -1, -1]]"
1737190204.2592,12805.427888260449,[]
1737190204.2592,12805.427888260449,"[[25645, -1, -1]]"
1737190204.2695,12805.427888260449,[]
1737190204.2695,12805.427888260449,"[[25646, 1, 17824], [25646, 4, 17856], [25646, -1, -1]]"
1737190204.2798,12805.427888260449,[]
1737190204.2798,12805.427888260449,"[[25647, -1, -1]]"
1737190204.29,12805.427888260449,[]
1737190204.29,12805.427888260449,"[[25648, -1, -1]]"
1737190204.3002,12805.427888260449,[]
1737190204.3002,12805.427888260449,"[[25649, -1, -1]]"
1737190204.3102,12805.427888260449,[]
1737190204.3102,12805.427888260449,"[[25650, -1, -1]]"
1737190204.3206,12805.427888260449,[]
1737190204.3206,12805.427888260449,"[[25651, -1, -1]]"
1737190204.3206,12805.427888260449,"[[25652, -1, -1]]"
1737190204.3308,12805.427888260449,[]
1737190204.3308,12805.427888260449,"[[25653, -1, -1]]"
1737190204.3409,12805.427675085462,[]
1737190204.3409,12805.427675085462,"[[25654, -1, -1]]"
1737190204.351,12805.427675085462,[]
1737190204.351,12805.427675085462,"[[25655, -1, -1]]"
1737190204.3613,12805.427675085462,[]
1737190204.3613,12805.427675085462,"[[25656, -1, -1]]"
1737190204.3717,12805.427675085462,[]
1737190204.3717,12805.427675085462,"[[25657, -1, -1]]"
1737190204.3818,12805.427675085462,[]
1737190204.3818,12805.427675085462,"[[25658, -1, -1]]"
1737190204.3919,12805.427675085462,[]
1737190204.3919,12805.427675085462,"[[25659, 1, 20721], [25659, 4, 20753], [25659, 1, 20787], [25659, 4, 20818], [25659, -1, -1]]"
1737190204.4021,12805.427675085462,[]
1737190204.4021,12805.427675085462,"[[25660, -1, -1]]"
1737190204.4124,12805.427675085462,[]
1737190204.4124,12805.427675085462,"[[25661, -1, -1]]"
1737190204.4228,12805.427675085462,[]
1737190204.4228,12805.427675085462,"[[25662, -1, -1]]"
1737190204.4328,12805.427675085462,[]
1737190204.4328,12805.427675085462,"[[25663, -1, -1]]"
1737190204.443,12805.427675085462,[]
1737190204.443,12805.427675085462,"[[25664, -1, -1]]"
1737190204.4532,12805.427675085462,[]
1737190204.4532,12805.427675085462,"[[25665, 1, 19418], [25665, 4, 19449], [25665, 1, 19482], [25665, 4, 19514], [25665, -1, -1]]"
1737190204.4635,12805.427675085462,[]
1737190204.4635,12805.427675085462,"[[25666, -1, -1]]"
1737190204.4736,12805.427675085462,[]
1737190204.4736,12805.427675085462,"[[25667, -1, -1]]"
1737190204.4837,12805.427675085462,[]
1737190204.4837,12805.427675085462,"[[25668, -1, -1]]"
1737190204.4938,12805.427675085462,[]
1737190204.4938,12805.427675085462,"[[25669, -1, -1]]"
1737190204.5039,12805.427675085462,[]
1737190204.5039,12805.427675085462,"[[25670, -1, -1]]"
1737190204.5139,12805.427675085462,[]
1737190204.5139,12805.427675085462,"[[25671, -1, -1]]"
1737190204.524,12805.427675085462,[]
1737190204.5242,12805.427675085462,"[[25672, -1, -1]]"
1737190204.5341,12805.427675085462,[]
1737190204.5341,12805.427675085462,"[[25673, 1, 20087], [25673, 4, 20119], [25673, -1, -1]]"
1737190204.5442,12805.427675085462,[]
1737190204.5442,12805.427675085462,"[[25674, -1, -1]]"
1737190204.5544,12805.427675085462,[]
1737190204.5544,12805.427675085462,"[[25675, -1, -1]]"
1737190204.5645,12805.427675085462,[]
1737190204.5645,12805.427675085462,"[[25676, -1, -1]]"
1737190204.5745,12805.427675085462,[]
1737190204.5745,12805.427675085462,"[[25677, -1, -1]]"
1737190204.5846,12805.427675085462,[]
1737190204.5846,12805.427675085462,"[[25678, 1, 20054], [25678, 4, 20085], [25678, -1, -1]]"
1737190204.5946,12805.427675085462,[]
1737190204.5946,12805.427675085462,"[[25679, -1, -1]]"
1737190204.6049,12805.427675085462,[]
1737190204.6049,12805.427675085462,"[[25680, 1, 18776], [25680, 4, 18807], [25680, -1, -1]]"
1737190204.6153,12805.427675085462,[]
1737190204.6153,12805.427675085462,"[[25681, -1, -1]]"
1737190204.6255,12805.427675085462,[]
1737190204.6255,12805.427675085462,"[[25682, -1, -1]]"
1737190204.6356,12805.427675085462,[]
1737190204.6356,12805.427675085462,"[[25683, -1, -1]]"
1737190204.6456,12805.427675085462,[]
1737190204.6456,12805.427675085462,"[[25684, -1, -1]]"
1737190204.6556,12805.427675085462,[]
1737190204.6556,12805.427675085462,"[[25685, -1, -1]]"
1737190204.6659,12805.427675085462,[]
1737190204.6659,12805.427675085462,"[[25686, -1, -1]]"
1737190204.6761,12805.427675085462,[]
1737190204.6761,12805.427675085462,"[[25687, -1, -1]]"
1737190204.6862,12805.427675085462,[]
1737190204.6862,12805.427675085462,"[[25688, -1, -1]]"
1737190204.6963,12805.427675085462,[]
1737190204.6963,12805.427675085462,"[[25689, -1, -1]]"
1737190204.7065,12805.427675085462,[]
1737190204.7065,12805.427675085462,"[[25690, -1, -1]]"
1737190204.7165,12805.427675085462,[]
1737190204.7165,12805.427675085462,"[[25691, -1, -1]]"
1737190204.7265,12805.427675085462,[]
1737190204.7265,12805.427675085462,"[[25692, -1, -1]]"
1737190204.737,12805.427675085462,[]
1737190204.737,12805.427675085462,"[[25693, -1, -1]]"
1737190204.7471,12805.427675085462,[]
1737190204.7471,12805.427675085462,"[[25694, -1, -1]]"
1737190204.7572,12805.427675085462,[]
1737190204.7572,12805.427675085462,"[[25695, -1, -1]]"
1737190204.7672,12805.427675085462,[]
1737190204.7672,12805.427675085462,"[[25696, -1, -1]]"
1737190204.7773,12805.427675085462,[]
1737190204.7773,12805.427675085462,"[[25697, -1, -1]]"
1737190204.7873,12805.427675085462,[]
1737190204.7873,12805.427675085462,"[[25698, -1, -1]]"
1737190204.7976,12805.427675085462,[]
1737190204.7976,12805.427675085462,"[[25699, -1, -1]]"
1737190204.8081,12805.427675085462,[]
1737190204.8081,12805.427675085462,"[[25700, -1, -1]]"
1737190204.8183,12805.427675085462,[]
1737190204.8183,12805.427675085462,"[[25701, -1, -1]]"
1737190204.8284,12805.427504348258,[]
1737190204.8284,12805.427504348258,"[[25702, -1, -1]]"
1737190204.8386,12805.427504348258,[]
1737190204.8389,12805.427504348258,"[[25703, -1, -1]]"
1737190204.849,12805.427504348258,[]
1737190204.849,12805.427504348258,"[[25704, -1, -1]]"
1737190204.8591,12805.427504348258,[]
1737190204.8591,12805.427504348258,"[[25705, -1, -1]]"
1737190204.8691,12805.427504348258,[]
1737190204.8691,12805.427504348258,"[[25706, -1, -1]]"
1737190204.8794,12805.427504348258,[]
1737190204.8794,12805.427504348258,"[[25707, -1, -1]]"
1737190204.8894,12805.427504348258,[]
1737190204.8894,12805.427504348258,"[[25708, -1, -1]]"
1737190204.8995,12805.427504348258,[]
1737190204.8995,12805.427504348258,"[[25709, -1, -1]]"
1737190204.9098,12805.427504348258,[]
1737190204.9098,12805.427504348258,"[[25710, -1, -1]]"
1737190204.92,12805.427504348258,[]
1737190204.92,12805.427504348258,"[[25711, -1, -1]]"
1737190204.9305,12805.427504348258,[]
1737190204.9305,12805.427504348258,"[[25712, -1, -1]]"
1737190204.9305,12805.427504348258,"[[25713, -1, -1]]"
1737190204.9407,12805.427504348258,[]
1737190204.9407,12805.427504348258,"[[25714, -1, -1]]"
1737190204.9511,12805.427504348258,[]
1737190204.9511,12805.427504348258,"[[25715, -1, -1]]"
1737190204.9617,12805.427504348258,[]
1737190204.9617,12805.427504348258,"[[25716, -1, -1]]"
